Domain,Model,Model_Type,Outcome,Threshold,Specificity,Sensitivity,FPR
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2001514658331871,0.7304785894206549,1,0.2695214105793451
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20054458081722254,0.7329974811083123,1,0.2670025188916877
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20140844583511344,0.7329974811083123,0.9957081545064378,0.2670025188916877
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20218355953693384,0.7355163727959698,0.9957081545064378,0.2644836272040302
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2025796696543693,0.7380352644836272,0.9957081545064378,0.2619647355163728
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.203000396490097,0.7405541561712846,0.9957081545064378,0.2594458438287154
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20355013012886047,0.743073047858942,0.9957081545064378,0.256926952141058
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20392165333032605,0.7455919395465995,0.9957081545064378,0.2544080604534005
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20417625457048416,0.7481108312342569,0.9957081545064378,0.2518891687657431
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20439280569553375,0.7506297229219143,0.9957081545064378,0.24937027707808568
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20468025654554367,0.7531486146095718,0.9957081545064378,0.24685138539042817
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2054263353347778,0.7556675062972292,0.9957081545064378,0.24433249370277077
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20605890452861786,0.7581863979848866,0.9957081545064378,0.24181360201511337
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2067071944475174,0.760705289672544,0.9957081545064378,0.23929471032745597
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20736292004585266,0.7632241813602015,0.9957081545064378,0.23677581863979846
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2075015529990196,0.7657430730478589,0.9957081545064378,0.23425692695214106
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2075497806072235,0.7682619647355163,0.9957081545064378,0.23173803526448367
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20766907185316086,0.7707808564231738,0.9957081545064378,0.22921914357682616
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20818901062011713,0.7732997481108312,0.9957081545064378,0.22670025188916876
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20890955626964564,0.7758186397984886,0.9957081545064378,0.22418136020151136
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20949029922485352,0.7783375314861462,0.9957081545064378,0.22166246851385385
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20979618281126022,0.7808564231738035,0.9957081545064378,0.21914357682619645
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.20987331122159955,0.783375314861461,0.9957081545064378,0.21662468513853905
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21008061617612833,0.7858942065491183,0.9957081545064378,0.21410579345088165
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21039711683988566,0.7884130982367759,0.9957081545064378,0.21158690176322414
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21070429682731626,0.7909319899244333,0.9957081545064378,0.20906801007556675
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2111597582697868,0.7934508816120907,0.9957081545064378,0.20654911838790935
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21197247505187986,0.7959697732997482,0.9957081545064378,0.20403022670025184
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21255231648683545,0.7984886649874056,0.9957081545064378,0.20151133501259444
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21280053257942194,0.801007556675063,0.9957081545064378,0.19899244332493704
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2134497314691543,0.8035264483627204,0.9957081545064378,0.19647355163727964
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21405772119760505,0.8060453400503779,0.9957081545064378,0.19395465994962213
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21427482366561884,0.8085642317380353,0.9957081545064378,0.19143576826196473
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21465995907783506,0.8110831234256927,0.9957081545064378,0.18891687657430734
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2150400653481483,0.8136020151133502,0.9957081545064378,0.18639798488664983
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21554616093635554,0.8161209068010076,0.9957081545064378,0.18387909319899243
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2163346484303474,0.818639798488665,0.9957081545064378,0.18136020151133503
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2171554714441299,0.8211586901763224,0.9957081545064378,0.17884130982367763
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21761689335107798,0.8236775818639799,0.9957081545064378,0.17632241813602012
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21786212176084513,0.8261964735516373,0.9957081545064378,0.17380352644836272
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21817079186439509,0.8287153652392947,0.9957081545064378,0.17128463476070532
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21838883310556412,0.8312342569269522,0.9957081545064378,0.1687657430730478
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.21874397993087763,0.8337531486146096,0.9957081545064378,0.16624685138539042
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22000678628683085,0.836272040302267,0.9957081545064378,0.16372795969773302
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2212363481521606,0.8387909319899244,0.9957081545064378,0.16120906801007562
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2214996814727783,0.8413098236775819,0.9957081545064378,0.1586901763224181
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22178750485181803,0.8438287153652393,0.9957081545064378,0.1561712846347607
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2220638617873191,0.8463476070528967,0.9957081545064378,0.1536523929471033
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22280003130435938,0.8488664987405542,0.9957081545064378,0.1511335012594458
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22354288399219507,0.8513853904282116,0.9957081545064378,0.1486146095717884
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22378568351268763,0.853904282115869,0.9957081545064378,0.146095717884131
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22463928163051605,0.8564231738035264,0.9957081545064378,0.1435768261964736
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22588803619146347,0.8589420654911839,0.9957081545064378,0.1410579345088161
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22656186670064926,0.8614609571788413,0.9957081545064378,0.1385390428211587
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22679898142814636,0.8639798488664987,0.9957081545064378,0.1360201511335013
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22739739716053003,0.8664987405541562,0.9957081545064378,0.1335012594458438
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22798623144626615,0.8690176322418136,0.9957081545064378,0.1309823677581864
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22862555086612701,0.871536523929471,0.9957081545064378,0.128463476070529
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.22949810326099396,0.8740554156171285,0.9957081545064378,0.12594458438287148
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.23013485968112946,0.8765743073047859,0.9957081545064378,0.12342569269521408
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.23084796220064158,0.8790931989924433,0.9957081545064378,0.12090680100755669
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2317288145422935,0.8816120906801007,0.9957081545064378,0.11838790931989929
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.23240683972835535,0.8841309823677582,0.9957081545064378,0.11586901763224178
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.23301283270120615,0.8866498740554156,0.9957081545064378,0.11335012594458438
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2349234670400619,0.889168765743073,0.9957081545064378,0.11083123425692698
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.23668373376131055,0.8916876574307305,0.9957081545064378,0.10831234256926947
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.23713477700948715,0.8942065491183879,0.9957081545064378,0.10579345088161207
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2385784313082695,0.8942065491183879,0.9914163090128756,0.10579345088161207
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.23990405350923535,0.8967254408060453,0.9914163090128756,0.10327455919395467
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.24017605930566785,0.8992443324937027,0.9914163090128756,0.10075566750629728
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2405208349227905,0.9017632241813602,0.9914163090128756,0.09823677581863977
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.24098322540521616,0.9042821158690176,0.9914163090128756,0.09571788413098237
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.24171423912048334,0.906801007556675,0.9914163090128756,0.09319899244332497
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.24226814508438105,0.9093198992443325,0.9914163090128756,0.09068010075566746
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2434213981032371,0.9118387909319899,0.9914163090128756,0.08816120906801006
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.24464417248964304,0.9118387909319899,0.9871244635193133,0.08816120906801006
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.24510333687067026,0.9143576826196473,0.9871244635193133,0.08564231738035266
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2454242259263992,0.9168765743073047,0.9871244635193133,0.08312342569269526
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.24733319878578186,0.9193954659949622,0.9871244635193133,0.08060453400503775
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.24966111779212952,0.9219143576826196,0.9871244635193133,0.07808564231738035
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2516762316226959,0.924433249370277,0.9871244635193133,0.07556675062972296
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2532277554273605,0.9269521410579346,0.9871244635193133,0.07304785894206545
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.25532419979572296,0.929471032745592,0.9871244635193133,0.07052896725440805
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.25821706652641296,0.9319899244332494,0.9871244635193133,0.06801007556675065
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2596480548381805,0.9345088161209067,0.9871244635193133,0.06549118387909325
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2605465352535248,0.9370277078085643,0.9871244635193133,0.06297229219143574
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2617437094449997,0.9395465994962217,0.9871244635193133,0.06045340050377834
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2630196660757065,0.9420654911838791,0.9871244635193133,0.057934508816120944
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2636820524930954,0.9420654911838791,0.9828326180257511,0.057934508816120944
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.26461082696914673,0.9445843828715366,0.9828326180257511,0.055415617128463435
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2666520774364471,0.947103274559194,0.9828326180257511,0.052896725440806036
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2689958959817886,0.9496221662468514,0.9828326180257511,0.05037783375314864
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.27297911047935486,0.9521410579345088,0.9828326180257511,0.04785894206549124
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2806606888771057,0.9546599496221663,0.9828326180257511,0.04534005037783373
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.28616325557231903,0.9571788413098237,0.9828326180257511,0.04282115869017633
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2871647775173187,0.9596977329974811,0.9828326180257511,0.04030226700251893
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.2908999770879745,0.9622166246851386,0.9828326180257511,0.03778337531486142
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.29850056767463684,0.9622166246851386,0.9785407725321889,0.03778337531486142
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.30260877311229706,0.964735516372796,0.9785407725321889,0.035264483627204024
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3053918331861496,0.964735516372796,0.9742489270386266,0.035264483627204024
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.31064102053642273,0.9672544080604534,0.9742489270386266,0.032745591939546626
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3136575371026993,0.9697732997481109,0.9742489270386266,0.030226700251889116
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.31585654616355896,0.9722921914357683,0.9742489270386266,0.027707808564231717
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3191162049770355,0.9748110831234257,0.9742489270386266,0.02518891687657432
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.32236485183238983,0.9748110831234257,0.9699570815450643,0.02518891687657432
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3252348452806473,0.9748110831234257,0.9656652360515021,0.02518891687657432
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.32689762115478516,0.9748110831234257,0.9613733905579399,0.02518891687657432
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3281298577785492,0.9773299748110831,0.9613733905579399,0.02267002518891692
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3289395123720169,0.9773299748110831,0.9570815450643777,0.02267002518891692
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.32909761369228363,0.9773299748110831,0.9527896995708155,0.02267002518891692
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.32993137836456293,0.9773299748110831,0.9484978540772532,0.02267002518891692
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3317655026912689,0.9798488664987406,0.9484978540772532,0.02015113350125941
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3346490412950516,0.982367758186398,0.9484978540772532,0.017632241813602012
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.337656706571579,0.9848866498740554,0.9484978540772532,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3425985276699066,0.9848866498740554,0.944206008583691,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3468969017267227,0.9848866498740554,0.9399141630901288,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.34824277460575104,0.9848866498740554,0.9356223175965666,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3506112545728683,0.9848866498740554,0.9313304721030042,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3523501008749008,0.9848866498740554,0.927038626609442,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.353688582777977,0.9848866498740554,0.9227467811158798,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.35681356489658356,0.9848866498740554,0.9184549356223176,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.35889674723148346,0.9848866498740554,0.9141630901287554,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3606297969818115,0.9848866498740554,0.9098712446351931,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3624035865068435,0.9848866498740554,0.9055793991416309,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.36396615207195276,0.9848866498740554,0.9012875536480687,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.36608324944972986,0.9848866498740554,0.8969957081545065,0.015113350125944613
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.36692103743553156,0.9874055415617129,0.8969957081545065,0.012594458438287104
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3706338852643966,0.9899244332493703,0.8969957081545065,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3743623793125152,0.9899244332493703,0.8927038626609443,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.37626138329505915,0.9899244332493703,0.8884120171673819,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.37808904051780695,0.9899244332493703,0.8841201716738197,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.37897051870822906,0.9899244332493703,0.8798283261802575,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.38093142211437225,0.9899244332493703,0.8755364806866953,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.383871391415596,0.9899244332493703,0.871244635193133,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.38678546249866486,0.9899244332493703,0.8669527896995708,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.3922276347875595,0.9899244332493703,0.8626609442060086,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.39741967618465424,0.9899244332493703,0.8583690987124464,0.010075566750629705
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.40065938234329224,0.9924433249370277,0.8583690987124464,0.007556675062972307
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.4038914144039154,0.9924433249370277,0.8540772532188842,0.007556675062972307
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.4068298041820526,0.9949622166246851,0.8540772532188842,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.4094761461019516,0.9949622166246851,0.8497854077253219,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.4130633622407913,0.9949622166246851,0.8454935622317596,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.4170543104410171,0.9949622166246851,0.8412017167381974,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.4193280339241028,0.9949622166246851,0.8369098712446352,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.4230218976736069,0.9949622166246851,0.8326180257510729,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.427534744143486,0.9949622166246851,0.8283261802575107,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.4297802150249481,0.9949622166246851,0.8240343347639485,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.43066054582595825,0.9949622166246851,0.8197424892703863,0.005037783375314908
Hood,RNFL+Circle+Fundus,Multimodal,Glaucoma+Suspect vs Healthy,0.43179135024547577,0.9949622166246851,0.8154506437768241,0.005037783375314908
